block_timestamp,block_number,transaction_hash,amount0,amount1,pair,from_address,token0,token1
2021-03-24 13:02:40 UTC,12101692,0xfe4750c5d356dbc441008c9d59d2f4533c306e8b3e94f2d222f131a417b0c605,1030795345488365750673,2283251389245516236,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xc35a8e70b0530d2bff51daedbcf752d8dafde91b,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-20 10:29:42 UTC,12075153,0x151c7d0d42db8ce5f7e9d0232d3bc6eb8d93aa84cef3e6752ba40ffa1bf4d699,204951379670988929796,485650292372178791,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x92917666b0ffbd39d4ce4fcf2df1c6c4808cfdb6,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-02 18:56:38 UTC,12161851,0x59d7cb606ea1db14f6219d7bb2aae4727b8c48de9dfacdd960fc19be6d1dca2b,1970551315802229881374,3756081411352117084,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x514e9525fa9681b651d6b83a57577de7f9ad8a9a,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-06-27 08:08:19 UTC,12714962,0x7b9f7032753eb35c76715f52da07da8727858f92c0342a1d1c9508017cd7bbc9,10510943049407949846707,1721027391682005202,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x42ecfc3b1e2b76b8aaed9bd097ba9a316c38e1ea,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-05-03 00:43:30 UTC,12358046,0xaa33bf1154cfd32a1f8a2c623aa499d02733ace598e8bcfd5f157bac4289e019,663824774651213471201631,210401095680800517,0x9973bb0fe5f8df5de730776df09e946c74254fb3,0x5a39e2d5a81fe9e630ee574df446b78f742f5d9e,0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-09 03:51:46 UTC,12002000,0xd73e0c352ec1c4919a1e7e53d3324b17c897afd54f203fb9975089fb1d71ab7b,64744122873044137986,104216890064486894,0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,0x8a4b89d76a1a745a4a1adebd3793253fba0adadc,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-04 01:16:47 UTC,12170100,0xa567a31706b3af575a18170a50cf843413ba364c0520ea3ec522c183cce3b218,9684990178125520270,10822798067128801,0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,0x8a4b89d76a1a745a4a1adebd3793253fba0adadc,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-20 22:01:03 UTC,12279667,0x8eb33b489499d0f6b334c3827b885f3124a1c954d48a664ab231ee82090e1bf2,1578391493880500675565,2992130801082698371,0x9c4cc862f51b1ba90485de3502aa058ca4331f32,0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-14 16:50:09 UTC,12239382,0x8aefcff732e83cea81410db317c54804cad69b168f5026839f1ab53fe8484bdb,1262902878890825250033,1889945915872181129,0x9c4cc862f51b1ba90485de3502aa058ca4331f32,0x803d4d168976f40d1f5b561bc831effa8289e732,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-20 16:01:11 UTC,12277990,0x004ccecabc58e97a237b204c2e2ee19d13f7263699fd5304e781722e985632d3,264495329105138466895,644417609587922499,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0x4754906bc6f580e821c6975822eb7c123a0ce578,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
